epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,107.796,0.95994,0.70221,1.09641,0.93721,0.87294,0.92397,0.62805,1.16344,0.77237,1.1616,0.00134244,0.00134244,0.00134244
61,109.459,0.8964,0.65964,1.03828,0.9021,0.87402,0.92375,0.63301,1.11228,0.79281,1.12003,0.00133693,0.00133693,0.00133693
62,111.085,0.85734,0.65009,1.03661,0.92887,0.86921,0.89791,0.60597,1.1396,0.82027,1.12414,0.00133143,0.00133143,0.00133143
63,112.732,0.89784,0.63689,1.03742,0.90458,0.86742,0.89392,0.59811,1.16378,0.81636,1.14025,0.00132593,0.00132593,0.00132593
64,114.374,0.84981,0.59017,1.03022,0.85926,0.88384,0.91204,0.62768,1.12683,0.7846,1.12315,0.00132043,0.00132043,0.00132043
65,115.943,0.85789,0.59592,0.99903,0.87616,0.91104,0.92856,0.64841,1.09389,0.6879,1.111,0.00131493,0.00131493,0.00131493
66,117.647,0.91838,0.6381,1.02125,0.95383,0.91158,0.94355,0.66752,1.09202,0.67689,1.1077,0.00130943,0.00130943,0.00130943
67,119.281,0.91474,0.62056,1.03948,0.94779,0.91491,0.95018,0.64768,1.11528,0.68562,1.11299,0.00130393,0.00130393,0.00130393
68,120.896,0.8759,0.60798,1.00788,0.95338,0.93065,0.94484,0.61979,1.19751,0.68508,1.17267,0.00129843,0.00129843,0.00129843
69,122.483,0.89784,0.6042,1.00457,0.91756,0.89773,0.92003,0.60865,1.16701,0.70385,1.13953,0.00129293,0.00129293,0.00129293
70,124.052,0.86823,0.60291,1.01308,0.95657,0.90499,0.9286,0.62383,1.15857,0.72805,1.11201,0.00128742,0.00128742,0.00128742
71,125.636,0.97872,0.62728,1.05598,0.92084,0.92302,0.92582,0.63541,1.13044,0.71953,1.1062,0.00128192,0.00128192,0.00128192
72,127.208,0.87546,0.58966,1.0166,0.85396,0.94318,0.91455,0.61973,1.14982,0.75918,1.13406,0.00127642,0.00127642,0.00127642
73,128.774,0.85454,0.59712,1.03159,0.88286,0.90988,0.93226,0.62476,1.19727,0.75852,1.13111,0.00127092,0.00127092,0.00127092
74,130.346,0.9228,0.59858,1.02706,0.94422,0.94318,0.94988,0.64153,1.15427,0.70762,1.11524,0.00126542,0.00126542,0.00126542
75,131.997,0.91947,0.59146,1.05397,0.9512,0.94318,0.94536,0.63816,1.14649,0.64686,1.13085,0.00125992,0.00125992,0.00125992
76,133.632,0.89003,0.61647,1.00776,0.96355,0.91288,0.94591,0.63182,1.17241,0.65891,1.12601,0.00125442,0.00125442,0.00125442
77,135.3,0.82189,0.56435,0.99085,0.95325,0.89151,0.91835,0.62868,1.11932,0.68453,1.10317,0.00124892,0.00124892,0.00124892
78,136.885,0.85217,0.5749,1.00574,0.96139,0.89737,0.93843,0.65779,1.11398,0.6304,1.12237,0.00124342,0.00124342,0.00124342
79,138.453,0.82385,0.54722,1.01228,0.92052,0.92031,0.95225,0.65556,1.11505,0.65243,1.11729,0.00123791,0.00123791,0.00123791
80,140.063,0.80582,0.53649,0.99479,0.96133,0.96483,0.95878,0.66414,1.12732,0.61112,1.12559,0.00123241,0.00123241,0.00123241
81,141.61,0.83282,0.55065,0.99751,0.95662,0.97096,0.97412,0.66787,1.11104,0.61919,1.09677,0.00122691,0.00122691,0.00122691
82,143.244,0.91091,0.57979,1.02245,0.92808,0.98146,0.96937,0.65822,1.08561,0.62414,1.07845,0.00122141,0.00122141,0.00122141
83,144.837,0.83173,0.54204,0.9993,0.91504,0.94318,0.9584,0.67761,1.0716,0.60696,1.07733,0.00121591,0.00121591,0.00121591
84,146.516,0.81585,0.57844,0.99424,0.95231,0.96084,0.97138,0.67288,1.12722,0.63138,1.10535,0.00121041,0.00121041,0.00121041
85,148.179,0.85162,0.55768,1.01088,0.95423,0.94609,0.95898,0.64839,1.14393,0.64849,1.09863,0.00120491,0.00120491,0.00120491
86,149.777,0.81649,0.55571,1.01282,0.95704,0.95636,0.96868,0.67513,1.12185,0.63039,1.11118,0.00119941,0.00119941,0.00119941
87,151.382,0.86692,0.55904,1.00911,0.96972,0.87587,0.95277,0.65381,1.1481,0.69024,1.13568,0.00119391,0.00119391,0.00119391
88,152.945,0.84396,0.55953,1.02051,0.9331,0.85227,0.9179,0.63572,1.16098,0.78736,1.13855,0.0011884,0.0011884,0.0011884
89,154.503,0.86571,0.57175,1.03345,0.91143,0.84058,0.9081,0.6361,1.15476,0.79582,1.13991,0.0011829,0.0011829,0.0011829
90,156.094,0.82505,0.55384,0.98827,0.90757,0.83712,0.89049,0.6373,1.17262,0.89373,1.1719,0.0011774,0.0011774,0.0011774
91,157.658,0.79493,0.52803,0.99749,0.86682,0.85029,0.8799,0.61597,1.18625,0.8807,1.20425,0.0011719,0.0011719,0.0011719
92,159.244,0.79399,0.51359,0.97609,0.9165,0.82197,0.85839,0.60555,1.23198,0.83341,1.24382,0.0011664,0.0011664,0.0011664
93,160.824,0.77675,0.49846,0.98581,0.94077,0.81915,0.85852,0.60185,1.23962,0.81096,1.24741,0.0011609,0.0011609,0.0011609
94,162.496,0.82023,0.53447,0.99923,0.92759,0.81624,0.85623,0.61867,1.17105,0.80049,1.19074,0.0011554,0.0011554,0.0011554
95,164.183,0.85437,0.55593,0.98978,0.92717,0.80682,0.86889,0.63081,1.12656,0.78607,1.15757,0.0011499,0.0011499,0.0011499
96,165.839,0.85951,0.53651,1.01647,0.91846,0.82152,0.87524,0.63235,1.12824,0.75229,1.14175,0.0011444,0.0011444,0.0011444
97,167.422,0.79149,0.52504,0.99677,0.89168,0.82197,0.8673,0.61598,1.15334,0.76138,1.13168,0.00113889,0.00113889,0.00113889
98,169.009,0.81765,0.5267,1.01858,0.86766,0.86742,0.90163,0.6375,1.11959,0.72514,1.10173,0.00113339,0.00113339,0.00113339
99,170.598,0.82424,0.52941,1.01917,0.91801,0.88258,0.91232,0.63456,1.13176,0.7021,1.08853,0.00112789,0.00112789,0.00112789
100,172.17,0.85565,0.55378,1.00687,0.88144,0.89773,0.93097,0.64808,1.13737,0.65392,1.09477,0.00112239,0.00112239,0.00112239
101,173.767,0.83793,0.52753,1.02895,0.92466,0.89773,0.95252,0.65755,1.13757,0.64612,1.10927,0.00111689,0.00111689,0.00111689
102,175.413,0.83985,0.51281,0.99671,0.924,0.91288,0.94116,0.66302,1.12074,0.65306,1.11939,0.00111139,0.00111139,0.00111139
103,177.028,0.81265,0.5149,1.01001,0.93408,0.91802,0.93937,0.65563,1.1054,0.64331,1.10398,0.00110589,0.00110589,0.00110589
104,178.702,0.82035,0.51755,0.97272,0.92717,0.96822,0.9612,0.6483,1.14662,0.66278,1.09273,0.00110039,0.00110039,0.00110039
105,180.347,0.81754,0.53561,1.01661,0.91818,0.94983,0.94964,0.64373,1.17347,0.66528,1.11411,0.00109489,0.00109489,0.00109489
106,181.964,0.81725,0.52316,0.99076,0.86452,0.88384,0.92139,0.64154,1.2142,0.6634,1.14967,0.00108938,0.00108938,0.00108938
107,183.559,0.7387,0.47993,0.96958,0.85377,0.88258,0.9185,0.63815,1.17122,0.68121,1.14485,0.00108388,0.00108388,0.00108388
108,185.179,0.76772,0.50967,0.9815,0.92126,0.86911,0.93917,0.63093,1.15248,0.67611,1.14516,0.00107838,0.00107838,0.00107838
109,186.742,0.73458,0.49214,0.97537,0.85125,0.92822,0.94244,0.63425,1.15357,0.6843,1.13905,0.00107288,0.00107288,0.00107288
110,188.378,0.73974,0.48685,0.99214,0.88161,0.88131,0.93456,0.63399,1.12989,0.73306,1.14291,0.00106738,0.00106738,0.00106738
111,189.987,0.84078,0.53161,1.01543,0.87538,0.88384,0.90914,0.6284,1.14123,0.72636,1.13503,0.00106188,0.00106188,0.00106188
112,191.596,0.74911,0.493,0.98263,0.90587,0.92677,0.93602,0.65018,1.11091,0.65422,1.0995,0.00105638,0.00105638,0.00105638
113,193.199,0.75148,0.48372,0.96321,0.8881,0.93172,0.95504,0.66502,1.09983,0.65529,1.10545,0.00105088,0.00105088,0.00105088
114,194.831,0.83232,0.52914,0.98847,0.91128,0.92499,0.93481,0.66444,1.06063,0.66444,1.08711,0.00104538,0.00104538,0.00104538
115,196.5,0.75183,0.48367,0.9576,0.90704,0.85033,0.89741,0.62592,1.14199,0.69531,1.13551,0.00103987,0.00103987,0.00103987
116,198.078,0.84855,0.5437,1.00816,0.88121,0.85227,0.90289,0.61339,1.22385,0.71416,1.23098,0.00103437,0.00103437,0.00103437
117,199.675,0.78992,0.47933,0.96562,0.86534,0.88131,0.89913,0.62519,1.17959,0.76098,1.21476,0.00102887,0.00102887,0.00102887
118,201.242,0.81828,0.48426,1.00443,0.92315,0.86616,0.90918,0.64638,1.16284,0.72275,1.17694,0.00102337,0.00102337,0.00102337
119,202.819,0.78453,0.50739,0.96855,0.92488,0.9384,0.92996,0.66071,1.12637,0.60996,1.13972,0.00101787,0.00101787,0.00101787
120,204.435,0.73504,0.47559,0.9715,0.92363,0.94066,0.93752,0.6593,1.13631,0.63383,1.11708,0.00101237,0.00101237,0.00101237
121,206.009,0.79259,0.51314,0.99773,0.94467,0.90852,0.95178,0.6579,1.14984,0.62436,1.11614,0.00100687,0.00100687,0.00100687
122,207.651,0.78785,0.49046,0.9854,0.89826,0.92551,0.9372,0.65654,1.12438,0.66133,1.09946,0.00100137,0.00100137,0.00100137
